species,omega,ell,m,Gamma,dEdtdw
0,0.97,1,1,4.95159e-14,7.10386e-25
0,0.98,1,1,1.88738e-15,2.02333e-26
0,0.99,1,1,0,0
0,1,1,1,0,0
0,1.01,1,1,0,0
0,1.02,1,1,0,0
0,1.03,1,1,0,0
0,1.04,1,1,8.88178e-16,1.65403e-27
0,1.05,1,1,3.77476e-15,5.24919e-27
0,1.06,1,1,0,0
0,1.07,1,1,0,0
0,1.08,1,1,1.04361e-14,6.03934e-27
0,1.09,1,1,0,0
0,1.1,1,1,0,0
0,1.11,1,1,0,0
0,1.12,1,1,0,0
0,1.13,1,1,2.22045e-15,2.97557e-28
0,1.14,1,1,0,0
0,1.15,1,1,6.88338e-15,5.13523e-28
0,1.16,1,1,1.11022e-15,6.17921e-29
0,1.17,1,1,7.77156e-16,3.22673e-29
0,1.18,1,1,5.55112e-16,1.71924e-29
0,1.19,1,1,1.66533e-15,3.84704e-29
0,1.2,1,1,8.10463e-15,1.39636e-28
0,1.21,1,1,8.10463e-15,1.04137e-28
0,1.22,1,1,4.9849e-14,4.77649e-28
0,1.23,1,1,5.10703e-15,3.64897e-29
0,1.24,1,1,0,0
0,1.25,1,1,0,0
0,1.26,1,1,0,0
0,1.27,1,1,3.33067e-16,7.35276e-31
0,1.28,1,1,1.22125e-15,2.00971e-30
0,1.29,1,1,7.77156e-16,9.53284e-31
0,1.3,1,1,1.9984e-15,1.82707e-30
0,1.31,1,1,0,0
0,1.32,1,1,0,0
0,1.33,1,1,0,0
0,1.34,1,1,0,0
0,1.35,1,1,0,0
0,1.36,1,1,1.9984e-15,3.1288e-31
0,1.37,1,1,0,0
0,1.38,1,1,9.99201e-16,8.68355e-32
0,1.39,1,1,1.33227e-15,8.62534e-32
0,1.4,1,1,0,0
0,1.41,1,1,7.77156e-16,2.79194e-32
0,1.42,1,1,0,0
0,1.43,1,1,1.33227e-15,2.65531e-32
0,1.44,1,1,6.66134e-16,9.88819e-33
0,1.45,1,1,7.38298e-14,8.16202e-31
0,1.46,1,1,0,0
0,1.47,1,1,2.44249e-15,1.49747e-32
0,1.48,1,1,0,0
0,1.49,1,1,0,0
0,1.5,1,1,4.44089e-16,1.12404e-33
0,1.51,1,1,4.44089e-16,8.36897e-34
0,1.52,1,1,2.77556e-15,3.89425e-33
0,1.53,1,1,1.33227e-15,1.39161e-33
0,1.54,1,1,0,0
0,1.55,1,1,9.99201e-16,5.78399e-34
0,1.56,1,1,5.21805e-15,2.24844e-33
0,1.57,1,1,4.77396e-15,1.5312e-33
0,1.58,1,1,0,0
0,1.59,1,1,0,0
0,1.6,1,1,0,0
0,1.61,1,1,2.22045e-16,2.18543e-35
0,1.62,1,1,0,0
0,1.63,1,1,0,0
0,1.64,1,1,0,0
0,1.65,1,1,0,0
0,1.66,1,1,4.44089e-16,9.97406e-36
0,1.67,1,1,4.44089e-16,7.42139e-36
0,1.68,1,1,0,0
0,1.69,1,1,2.22045e-16,2.05416e-36
0,1.7,1,1,1.11022e-14,7.64137e-35
0,1.71,1,1,7.77156e-16,3.97943e-36
0,1.72,1,1,0,0
0,1.73,1,1,0,0
0,1.74,1,1,2.77556e-15,5.851e-36
0,1.75,1,1,0,0
0,1.76,1,1,0,0
0,1.77,1,1,6.66134e-16,5.77935e-37
0,1.78,1,1,7.77156e-16,5.01507e-37
0,1.79,1,1,0,0
0,1.8,1,1,9.99201e-16,3.56684e-37
0,1.81,1,1,3.33067e-16,8.84245e-38
0,1.82,1,1,1.22125e-15,2.41125e-37
0,1.83,1,1,0,0
0,1.84,1,1,3.33067e-16,3.63685e-38
0,1.85,1,1,0,0
0,1.86,1,1,9.99201e-16,6.03325e-38
0,1.87,1,1,0,0
0,1.88,1,1,2.55351e-15,8.52493e-38
0,1.89,1,1,3.33067e-16,8.26785e-39
0,1.9,1,1,5.55112e-16,1.02456e-38
0,1.91,1,1,0,0
0,1.92,1,1,0,0
0,1.93,1,1,9.99201e-16,7.57927e-39
0,1.94,1,1,2.44249e-15,1.37739e-38
0,1.95,1,1,0,0
0,1.96,1,1,0,0
0,1.97,1,1,-nan,-nan
0,1.98,1,1,-nan,-nan
0,1.99,1,1,-nan,-nan
0,0.01,2,-2,0,0
0,0.02,2,-2,4.44089e-16,3.45864e-24
0,0.03,2,-2,0,0
0,0.04,2,-2,0,0
0,0.05,2,-2,0,0
0,0.06,2,-2,1.55431e-15,1.08671e-23
0,0.07,2,-2,2.22045e-16,1.33957e-24
0,0.08,2,-2,1.11022e-16,5.66151e-25
0,0.09,2,-2,5.55112e-16,2.35537e-24
0,0.1,2,-2,0,0
0,0.11,2,-2,5.55112e-14,1.57477e-22
0,0.12,2,-2,2.22045e-16,5.08243e-25
0,0.13,2,-2,0,0
0,0.14,2,-2,4.44089e-16,6.4872e-25
0,0.15,2,-2,0,0
0,0.16,2,-2,4.44089e-16,4.05563e-25
0,0.17,2,-2,7.32747e-15,5.25867e-24
0,0.18,2,-2,0,0
0,0.19,2,-2,6.77236e-15,2.9715e-24
0,0.2,2,-2,0,0
0,0.21,2,-2,0,0
0,0.22,2,-2,0,0
0,0.23,2,-2,2.55351e-15,4.05851e-25
0,0.24,2,-2,0,0
0,0.25,2,-2,0,0
0,0.26,2,-2,4.65183e-14,3.38152e-24
0,0.27,2,-2,0,0
0,0.28,2,-2,0,0
0,0.29,2,-2,0,0
0,0.3,2,-2,6.66134e-16,1.67192e-26
0,0.31,2,-2,0,0
0,0.32,2,-2,0,0
0,0.33,2,-2,0,0
0,0.34,2,-2,5.55112e-16,4.72509e-27
0,0.35,2,-2,0,0
0,0.36,2,-2,7.77156e-16,3.83152e-27
0,0.37,2,-2,0,0
0,0.38,2,-2,0,0
0,0.39,2,-2,0,0
0,0.4,2,-2,0,0
0,0.41,2,-2,4.44089e-16,5.5187e-28
0,0.42,2,-2,0,0
0,0.43,2,-2,0,0
0,0.44,2,-2,5.55112e-16,2.99523e-28
0,0.45,2,-2,0,0
0,0.46,2,-2,1.44329e-15,4.45366e-28
0,0.47,2,-2,6.66134e-16,1.55335e-28
0,0.48,2,-2,6.43929e-15,1.13421e-27
0,0.49,2,-2,6.77236e-15,9.00649e-28
0,0.5,2,-2,0,0
0,0.51,2,-2,2.57572e-14,1.95028e-27
0,0.52,2,-2,1.44329e-15,8.24119e-29
0,0.53,2,-2,1.23235e-14,5.30453e-28
0,0.54,2,-2,7.77156e-16,2.52084e-29
0,0.55,2,-2,2.77556e-15,6.78203e-29
0,0.56,2,-2,3.33067e-16,6.12874e-30
0,0.57,2,-2,0,0
0,0.58,2,-2,0,0
0,0.59,2,-2,0,0
0,0.6,2,-2,0,0
0,0.61,2,-2,3.08642e-14,1.36918e-28
0,0.62,2,-2,9.10383e-15,3.03595e-29
0,0.63,2,-2,0,0
0,0.64,2,-2,4.60743e-14,8.67614e-29
0,0.65,2,-2,0,0
0,0.66,2,-2,7.77156e-16,8.25562e-31
0,0.67,2,-2,0,0
0,0.68,2,-2,4.44089e-16,2.6588e-31
0,0.69,2,-2,2.16493e-14,9.72759e-30
0,0.7,2,-2,4.44089e-16,1.49721e-31
0,0.71,2,-2,0,0
0,0.72,2,-2,1.40998e-14,2.67468e-30
0,0.73,2,-2,7.10543e-15,1.01075e-30
0,0.74,2,-2,0,0
0,0.75,2,-2,0,0
0,0.76,2,-2,1.25455e-14,7.51702e-31
0,0.77,2,-2,6.66134e-16,2.99089e-32
0,0.78,2,-2,0,0
0,0.79,2,-2,0,0
0,0.8,2,-2,6.66134e-16,1.25723e-32
0,0.81,2,-2,0,0
0,0.82,2,-2,5.77316e-15,6.10939e-32
0,0.83,2,-2,3.66374e-15,2.90254e-32
0,0.84,2,-2,0,0
0,0.85,2,-2,0,0
0,0.86,2,-2,0,0
0,0.87,2,-2,0,0
0,0.88,2,-2,7.77156e-16,1.44474e-33
0,0.89,2,-2,0,0
0,0.9,2,-2,1.66533e-15,1.73201e-33
0,0.91,2,-2,0,0
0,0.92,2,-2,0,0
0,0.93,2,-2,7.77156e-16,3.37919e-34
0,0.94,2,-2,1.95399e-14,6.3515e-33
0,0.95,2,-2,0,0
0,0.96,2,-2,0,0
0,0.97,2,-2,0,0
0,0.98,2,-2,2.22045e-16,2.2517e-35
0,0.99,2,-2,0,0
0,1,2,-2,0,0
0,1.01,2,-2,0,0
0,1.02,2,-2,1.66533e-15,5.25974e-35
0,1.03,2,-2,1.77636e-15,4.1902e-35
0,1.04,2,-2,2.22045e-16,3.91152e-36
0,1.05,2,-2,0,0
0,1.06,2,-2,2.22045e-16,2.18086e-36
0,1.07,2,-2,3.44169e-15,2.52372e-35
0,1.08,2,-2,9.65894e-15,5.28741e-35
0,1.09,2,-2,0,0
0,1.1,2,-2,4.44089e-16,1.35445e-36
0,1.11,2,-2,0,0
0,1.12,2,-2,2.44249e-15,4.14915e-36
0,1.13,2,-2,0,0
0,1.14,2,-2,5.55112e-16,5.25052e-37
0,1.15,2,-2,0,0
0,1.16,2,-2,0,0
0,1.17,2,-2,8.88178e-16,3.48833e-37
0,1.18,2,-2,1.22125e-15,3.57784e-37
0,1.19,2,-2,4.44089e-16,9.70415e-38
0,1.2,2,-2,0,0
0,1.21,2,-2,7.77156e-16,9.4459e-38
0,1.22,2,-2,0,0
0,1.23,2,-2,0,0
0,1.24,2,-2,2.22045e-16,1.11899e-38
0,1.25,2,-2,0,0
0,1.26,2,-2,1.33227e-15,3.73194e-38
0,1.27,2,-2,0,0
0,1.28,2,-2,0,0
0,1.29,2,-2,9.99201e-16,1.15939e-38
0,1.3,2,-2,0,0
0,1.31,2,-2,0,0
0,1.32,2,-2,1.11022e-15,5.33315e-39
0,1.33,2,-2,0,0
0,1.34,2,-2,2.22045e-16,5.92317e-40
0,1.35,2,-2,1.11022e-15,2.20677e-39
0,1.36,2,-2,0,0
0,1.37,2,-2,1.11022e-15,1.22505e-39
0,1.38,2,-2,7.77156e-16,6.38873e-40
0,1.39,2,-2,1.55431e-15,9.51886e-40
0,1.4,2,-2,0,0
0,1.41,2,-2,0,0
0,1.42,2,-2,0,0
0,1.43,2,-2,0,0
0,1.44,2,-2,0,0
0,1.45,2,-2,1.33227e-15,1.39322e-40
0,1.46,2,-2,1.66533e-15,1.29694e-40
0,1.47,2,-2,0,0
0,1.48,2,-2,0,0
0,1.49,2,-2,0,0
0,1.5,2,-2,1.44329e-15,3.45563e-41
0,1.51,2,-2,0,0
0,1.52,2,-2,0,0
0,1.53,2,-2,6.66134e-16,6.58187e-42
0,1.54,2,-2,8.88178e-16,6.53314e-42
0,1.55,2,-2,2.66454e-15,1.45901e-41
0,1.56,2,-2,1.11022e-16,4.52527e-43
0,1.57,2,-2,0,0
0,1.58,2,-2,0,0
0,1.59,2,-2,8.88178e-16,1.49287e-42
0,1.6,2,-2,0,0
0,1.61,2,-2,0,0
0,1.62,2,-2,0,0
0,1.63,2,-2,0,0
0,1.64,2,-2,0,0
0,1.65,2,-2,0,0
0,1.66,2,-2,8.88178e-16,1.88697e-43
0,1.67,2,-2,1.66533e-15,2.63256e-43
0,1.68,2,-2,1.9762e-14,2.32437e-42
0,1.69,2,-2,0,0
0,1.7,2,-2,1.55431e-15,1.01196e-43
0,1.71,2,-2,4.44089e-16,2.15102e-44
0,1.72,2,-2,3.9968e-15,1.44021e-43
0,1.73,2,-2,8.88178e-16,2.38086e-44
0,1.74,2,-2,1.11022e-16,2.21387e-45
0,1.75,2,-2,0,0
0,1.76,2,-2,5.9952e-15,6.61482e-44
0,1.77,2,-2,1.11022e-15,9.1115e-45
0,1.78,2,-2,2.22045e-16,1.35541e-45
0,1.79,2,-2,0,0
0,1.8,2,-2,0,0
0,1.81,2,-2,1.66533e-15,4.1822e-45
0,1.82,2,-2,0,0
0,1.83,2,-2,1.11022e-15,1.54204e-45
0,1.84,2,-2,3.33067e-16,3.44023e-46
0,1.85,2,-2,0,0
0,1.86,2,-2,2.22045e-16,1.26824e-46
0,1.87,2,-2,0,0
0,1.88,2,-2,0,0
0,1.89,2,-2,4.44089e-16,1.04278e-46
0,1.9,2,-2,0,0
0,1.91,2,-2,1.11022e-16,1.44117e-47
0,1.92,2,-2,6.66134e-16,6.42892e-47
0,1.93,2,-2,1.77636e-15,1.27458e-46
0,1.94,2,-2,3.33067e-16,1.77671e-47
0,1.95,2,-2,0,0
0,1.96,2,-2,0,0
0,1.97,2,-2,-nan,-nan
0,1.98,2,-2,-nan,-nan
0,1.99,2,-2,-nan,-nan
0,0.01,2,-1,1.11022e-16,2.76823e-22
0,0.02,2,-1,0,0
0,0.03,2,-1,0,0
0,0.04,2,-1,0,0
0,0.05,2,-1,1.11022e-16,4.13727e-22
0,0.06,2,-1,2.22045e-16,7.34306e-22
0,0.07,2,-1,7.77156e-15,2.21747e-20
0,0.08,2,-1,5.55112e-16,1.33874e-21
0,0.09,2,-1,0,0
0,0.1,2,-1,0,0
0,0.11,2,-1,2.22045e-16,2.97868e-22
0,0.12,2,-1,6.10623e-15,6.60908e-21
0,0.13,2,-1,3.9968e-15,3.4661e-21
0,0.14,2,-1,1.37668e-14,9.50922e-21
0,0.15,2,-1,1.88738e-15,1.03309e-21
0,0.16,2,-1,0,0
0,0.17,2,-1,0,0
0,0.18,2,-1,1.11022e-16,2.95037e-23
0,0.19,2,-1,0,0
0,0.2,2,-1,6.66134e-16,1.07595e-22
0,0.21,2,-1,3.88578e-15,4.8742e-22
0,0.22,2,-1,2.9976e-15,2.91344e-22
0,0.23,2,-1,1.11022e-15,8.34357e-23
0,0.24,2,-1,0,0
0,0.25,2,-1,7.77156e-16,3.47273e-23
0,0.26,2,-1,0,0
0,0.27,2,-1,5.66214e-15,1.49477e-22
0,0.28,2,-1,1.11022e-16,2.24804e-24
0,0.29,2,-1,4.44089e-16,6.88825e-24
0,0.3,2,-1,0,0
0,0.31,2,-1,0,0
0,0.32,2,-1,0,0
0,0.33,2,-1,1.11022e-15,5.86385e-24
0,0.34,2,-1,0,0
0,0.35,2,-1,0,0
0,0.36,2,-1,0,0
0,0.37,2,-1,2.33147e-15,4.13151e-24
0,0.38,2,-1,3.77476e-15,5.08106e-24
0,0.39,2,-1,0,0
0,0.4,2,-1,9.99201e-16,7.74468e-25
0,0.41,2,-1,0,0
0,0.42,2,-1,0,0
0,0.43,2,-1,1.68088e-13,5.66643e-23
0,0.44,2,-1,2.22045e-16,5.66503e-26
0,0.45,2,-1,0,0
0,0.46,2,-1,0,0
0,0.47,2,-1,0,0
0,0.48,2,-1,2.22045e-15,1.84931e-25
0,0.49,2,-1,5.9952e-15,3.76992e-25
0,0.5,2,-1,0,0
0,0.51,2,-1,0,0
0,0.52,2,-1,3.9968e-15,1.0791e-25
0,0.53,2,-1,8.88178e-16,1.8077e-26
0,0.54,2,-1,3.66374e-15,5.61918e-26
0,0.55,2,-1,0,0
0,0.56,2,-1,1.88738e-14,1.64214e-25
0,0.57,2,-1,5.55112e-16,3.636e-27
0,0.58,2,-1,3.77476e-15,1.86076e-26
0,0.59,2,-1,0,0
0,0.6,2,-1,4.66294e-15,1.30075e-26
0,0.61,2,-1,0,0
0,0.62,2,-1,1.4988e-14,2.36335e-26
0,0.63,2,-1,0,0
0,0.64,2,-1,0,0
0,0.65,2,-1,0,0
0,0.66,2,-1,5.55112e-16,2.78827e-28
0,0.67,2,-1,0,0
0,0.68,2,-1,1.77636e-15,5.02873e-28
0,0.69,2,-1,1.22125e-15,2.59463e-28
0,0.7,2,-1,2.62013e-14,4.17685e-27
0,0.71,2,-1,0,0
0,0.72,2,-1,0,0
0,0.73,2,-1,0,0
0,0.74,2,-1,2.63123e-14,1.3269e-27
0,0.75,2,-1,9.88098e-15,3.73519e-28
0,0.76,2,-1,1.77636e-15,5.03268e-29
0,0.77,2,-1,0,0
0,0.78,2,-1,0,0
0,0.79,2,-1,0,0
0,0.8,2,-1,0,0
0,0.81,2,-1,0,0
0,0.82,2,-1,0,0
0,0.83,2,-1,2.77556e-15,1.03972e-29
0,0.84,2,-1,4.44089e-15,1.24521e-29
0,0.85,2,-1,2.77556e-15,5.8246e-30
0,0.86,2,-1,0,0
0,0.87,2,-1,4.10783e-15,4.82656e-30
0,0.88,2,-1,0,0
0,0.89,2,-1,0,0
0,0.9,2,-1,0,0
0,0.91,2,-1,4.996e-15,1.83734e-30
0,0.92,2,-1,8.88178e-16,2.4424e-31
0,0.93,2,-1,9.99201e-16,2.05433e-31
0,0.94,2,-1,0,0
0,0.95,2,-1,0,0
0,0.96,2,-1,2.10942e-15,1.81127e-31
0,0.97,2,-1,1.22125e-15,7.83658e-32
0,0.98,2,-1,1.55431e-15,7.45283e-32
0,0.99,2,-1,0,0
0,1,2,-1,3.33067e-16,8.91451e-33
0,1.01,2,-1,3.21965e-15,6.43725e-32
0,1.02,2,-1,2.22045e-16,3.31601e-33
0,1.03,2,-1,5.55112e-16,6.19152e-33
0,1.04,2,-1,1.9984e-15,1.66456e-32
0,1.05,2,-1,0,0
0,1.06,2,-1,0,0
0,1.07,2,-1,4.44089e-16,1.53976e-33
0,1.08,2,-1,4.66294e-15,1.20694e-32
0,1.09,2,-1,2.22045e-15,4.29016e-33
0,1.1,2,-1,0,0
0,1.11,2,-1,1.25455e-14,1.35029e-32
0,1.12,2,-1,4.88498e-15,3.92375e-33
0,1.13,2,-1,0,0
0,1.14,2,-1,0,0
0,1.15,2,-1,6.66134e-16,2.22277e-34
0,1.16,2,-1,0,0
0,1.17,2,-1,3.44169e-15,6.39148e-34
0,1.18,2,-1,0,0
0,1.19,2,-1,0,0
0,1.2,2,-1,4.44089e-16,3.42223e-35
0,1.21,2,-1,0,0
0,1.22,2,-1,0,0
0,1.23,2,-1,1.88738e-15,6.03164e-35
0,1.24,2,-1,4.05231e-14,9.65608e-34
0,1.25,2,-1,9.99201e-16,1.77518e-35
0,1.26,2,-1,3.33067e-15,4.41151e-35
0,1.27,2,-1,1.11022e-16,1.09623e-36
0,1.28,2,-1,0,0
0,1.29,2,-1,0,0
0,1.3,2,-1,0,0
0,1.31,2,-1,2.22045e-16,6.76736e-37
0,1.32,2,-1,0,0
0,1.33,2,-1,7.77156e-16,1.31546e-36
0,1.34,2,-1,9.99201e-16,1.26032e-36
0,1.35,2,-1,1.11022e-15,1.04345e-36
0,1.36,2,-1,1.11022e-15,7.77464e-37
0,1.37,2,-1,0,0
0,1.38,2,-1,1.44329e-15,5.61013e-37
0,1.39,2,-1,0,0
0,1.4,2,-1,9.99201e-16,2.15541e-37
0,1.41,2,-1,0,0
0,1.42,2,-1,1.66533e-15,1.99319e-37
0,1.43,2,-1,1.9984e-15,1.78148e-37
0,1.44,2,-1,1.15463e-14,7.66609e-37
0,1.45,2,-1,0,0
0,1.46,2,-1,0,0
0,1.47,2,-1,0,0
0,1.48,2,-1,0,0
0,1.49,2,-1,0,0
0,1.5,2,-1,3.33067e-16,3.77066e-39
0,1.51,2,-1,0,0
0,1.52,2,-1,0,0
0,1.53,2,-1,0,0
0,1.54,2,-1,3.33067e-16,1.15842e-39
0,1.55,2,-1,3.33067e-15,8.62345e-39
0,1.56,2,-1,4.21885e-15,8.13095e-39
0,1.57,2,-1,2.9976e-15,4.30032e-39
0,1.58,2,-1,2.22045e-16,2.37099e-40
0,1.59,2,-1,0,0
0,1.6,2,-1,1.11022e-16,6.56706e-41
0,1.61,2,-1,7.77156e-16,3.42121e-40
0,1.62,2,-1,0,0
0,1.63,2,-1,0,0
0,1.64,2,-1,2.22045e-16,4.0285e-41
0,1.65,2,-1,0,0
0,1.66,2,-1,4.44089e-16,4.46115e-41
0,1.67,2,-1,6.66134e-16,4.9791e-41
0,1.68,2,-1,0,0
0,1.69,2,-1,0,0
0,1.7,2,-1,0,0
0,1.71,2,-1,0,0
0,1.72,2,-1,5.55112e-16,9.45812e-42
0,1.73,2,-1,3.33067e-16,4.22161e-42
0,1.74,2,-1,4.44089e-16,4.18721e-42
0,1.75,2,-1,9.99201e-16,7.0081e-42
0,1.76,2,-1,0,0
0,1.77,2,-1,0,0
0,1.78,2,-1,6.66134e-16,1.92267e-42
0,1.79,2,-1,9.99201e-16,2.14503e-42
0,1.8,2,-1,0,0
0,1.81,2,-1,2.22045e-16,2.63667e-43
0,1.82,2,-1,0,0
0,1.83,2,-1,0,0
0,1.84,2,-1,0,0
0,1.85,2,-1,0,0
0,1.86,2,-1,2.22045e-15,5.99671e-43
0,1.87,2,-1,0,0
0,1.88,2,-1,6.66134e-16,9.94692e-44
0,1.89,2,-1,3.33067e-15,3.698e-43
0,1.9,2,-1,0,0
0,1.91,2,-1,0,0
0,1.92,2,-1,8.88178e-16,4.05312e-44
0,1.93,2,-1,1.33227e-15,4.52003e-44
0,1.94,2,-1,3.40838e-14,8.59701e-43
0,1.95,2,-1,0,0
0,1.96,2,-1,0,0
0,1.97,2,-1,-nan,-nan
0,1.98,2,-1,-nan,-nan
0,1.99,2,-1,-nan,-nan
0,0.01,2,0,0,0
0,0.02,2,0,7.77156e-16,2.98742e-18
0,0.03,2,0,0,0
0,0.04,2,0,6.66134e-16,1.81088e-18
0,0.05,2,0,1.11022e-16,2.51111e-19
0,0.06,2,0,0,0
0,0.07,2,0,1.11022e-16,1.70375e-19
0,0.08,2,0,1.11022e-16,1.39027e-19
0,0.09,2,0,0,0
0,0.1,2,0,2.22045e-16,1.8202e-19
0,0.11,2,0,0,0
0,0.12,2,0,1.88738e-15,9.92456e-19
0,0.13,2,0,0,0
0,0.14,2,0,0,0
0,0.15,2,0,0,0
0,0.16,2,0,0,0
0,0.17,2,0,1.11022e-16,1.79201e-20
0,0.18,2,0,0,0
0,0.19,2,0,0,0
0,0.2,2,0,9.99201e-16,7.64958e-20
0,0.21,2,0,0,0
0,0.22,2,0,0,0
0,0.23,2,0,0,0
0,0.24,2,0,0,0
0,0.25,2,0,0,0
0,0.26,2,0,3.33067e-16,5.4152e-21
0,0.27,2,0,1.44329e-15,1.80214e-20
0,0.28,2,0,0,0
0,0.29,2,0,1.44329e-15,1.0587e-20
0,0.3,2,0,5.55112e-16,3.11537e-21
0,0.31,2,0,0,0
0,0.32,2,0,0,0
0,0.33,2,0,0,0
0,0.34,2,0,8.88178e-16,1.69033e-21
0,0.35,2,0,0,0
0,0.36,2,0,0,0
0,0.37,2,0,0,0
0,0.38,2,0,0,0
0,0.39,2,0,5.55112e-16,2.68193e-22
0,0.4,2,0,0,0
0,0.41,2,0,0,0
0,0.42,2,0,5.55112e-16,1.16854e-22
0,0.43,2,0,8.88178e-16,1.41575e-22
0,0.44,2,0,0,0
0,0.45,2,0,0,0
0,0.46,2,0,1.9984e-15,1.37871e-22
0,0.47,2,0,0,0
0,0.48,2,0,0,0
0,0.49,2,0,1.77636e-15,5.28167e-23
0,0.5,2,0,7.77156e-16,1.74392e-23
0,0.51,2,0,1.55431e-15,2.63125e-23
0,0.52,2,0,0,0
0,0.53,2,0,6.55032e-15,6.30378e-23
0,0.54,2,0,0,0
0,0.55,2,0,0,0
0,0.56,2,0,5.55112e-16,2.28373e-24
0,0.57,2,0,0,0
0,0.58,2,0,0,0
0,0.59,2,0,0,0
0,0.6,2,0,0,0
0,0.61,2,0,0,0
0,0.62,2,0,1.33227e-15,9.93316e-25
0,0.63,2,0,7.54952e-15,4.23028e-24
0,0.64,2,0,2.10942e-15,8.88091e-25
0,0.65,2,0,1.11022e-16,3.51109e-26
0,0.66,2,0,0,0
0,0.67,2,0,8.88178e-16,1.58381e-25
0,0.68,2,0,0,0
0,0.69,2,0,0,0
0,0.7,2,0,0,0
0,0.71,2,0,6.55032e-15,3.70396e-25
0,0.72,2,0,0,0
0,0.73,2,0,0,0
0,0.74,2,0,5.10703e-15,1.21775e-25
0,0.75,2,0,1.25455e-14,2.2424e-25
0,0.76,2,0,0,0
0,0.77,2,0,9.99201e-16,1.00304e-26
0,0.78,2,0,2.39808e-14,1.80358e-25
0,0.79,2,0,6.66134e-16,3.75293e-27
0,0.8,2,0,4.10783e-15,1.73336e-26
0,0.81,2,0,0,0
0,0.82,2,0,1.9984e-15,4.72817e-27
0,0.83,2,0,0,0
0,0.84,2,0,0,0
0,0.85,2,0,0,0
0,0.86,2,0,0,0
0,0.87,2,0,0,0
0,0.88,2,0,2.9976e-15,1.24589e-27
0,0.89,2,0,7.66054e-15,2.38165e-27
0,0.9,2,0,1.22125e-15,2.83974e-28
0,0.91,2,0,5.55112e-16,9.65293e-29
0,0.92,2,0,3.03091e-13,3.94097e-26
0,0.93,2,0,0,0
0,0.94,2,0,0,0
0,0.95,2,0,0,0
0,0.96,2,0,8.99281e-15,3.65113e-28
0,0.97,2,0,3.10862e-15,9.43202e-29
0,0.98,2,0,2.33147e-15,5.28597e-29
0,0.99,2,0,0,0
0,1,2,0,3.66374e-15,4.63663e-29
0,1.01,2,0,3.03091e-14,2.86535e-28
0,1.02,2,0,3.21965e-15,2.27351e-29
0,1.03,2,0,0,0
0,1.04,2,0,0,0
0,1.05,2,0,0,0
0,1.06,2,0,1.73195e-14,3.80318e-29
0,1.07,2,0,1.66533e-15,2.73021e-30
0,1.08,2,0,5.66214e-15,6.92978e-30
0,1.09,2,0,1.88738e-15,1.72427e-30
0,1.1,2,0,0,0
0,1.11,2,0,5.88418e-15,2.99459e-30
0,1.12,2,0,1.9984e-15,7.58987e-31
0,1.13,2,0,0,0
0,1.14,2,0,5.55112e-16,1.17389e-31
0,1.15,2,0,5.55112e-16,8.75841e-32
0,1.16,2,0,6.66134e-16,7.841e-32
0,1.17,2,0,0,0
0,1.18,2,0,3.30846e-14,2.16705e-30
0,1.19,2,0,4.21885e-15,2.06114e-31
0,1.2,2,0,0,0
0,1.21,2,0,2.77556e-15,7.54242e-32
0,1.22,2,0,9.99201e-16,2.02485e-32
0,1.23,2,0,1.33227e-15,2.01317e-32
0,1.24,2,0,0,0
0,1.25,2,0,5.77316e-15,4.84972e-32
0,1.26,2,0,4.24105e-14,2.65608e-31
0,1.27,2,0,7.77156e-16,3.62839e-33
0,1.28,2,0,0,0
0,1.29,2,0,0,0
0,1.3,2,0,1.11022e-16,2.14669e-34
0,1.31,2,0,0,0
0,1.32,2,0,0,0
0,1.33,2,0,9.99201e-16,7.99713e-34
0,1.34,2,0,0,0
0,1.35,2,0,0,0
0,1.36,2,0,0,0
0,1.37,2,0,0,0
0,1.38,2,0,5.55112e-16,1.02026e-34
0,1.39,2,0,0,0
0,1.4,2,0,0,0
0,1.41,2,0,3.33067e-16,2.53056e-35
0,1.42,2,0,4.44089e-16,2.51322e-35
0,1.43,2,0,9.99201e-16,4.21177e-35
0,1.44,2,0,2.33147e-15,7.31935e-35
0,1.45,2,0,0,0
0,1.46,2,0,0,0
0,1.47,2,0,0,0
0,1.48,2,0,0,0
0,1.49,2,0,0,0
0,1.5,2,0,4.44089e-16,2.37722e-36
0,1.51,2,0,4.44089e-16,1.76994e-36
0,1.52,2,0,5.55112e-16,1.64718e-36
0,1.53,2,0,1.22125e-15,2.69784e-36
0,1.54,2,0,1.22125e-15,2.0084e-36
0,1.55,2,0,0,0
0,1.56,2,0,1.22125e-15,1.11292e-36
0,1.57,2,0,2.22045e-15,1.50619e-36
0,1.58,2,0,0,0
0,1.59,2,0,0,0
0,1.6,2,0,0,0
0,1.61,2,0,0,0
0,1.62,2,0,0,0
0,1.63,2,0,1.55431e-15,1.79182e-37
0,1.64,2,0,1.88738e-15,1.6191e-37
0,1.65,2,0,3.33067e-16,2.12614e-38
0,1.66,2,0,9.99201e-16,4.74616e-38
0,1.67,2,0,0,0
0,1.68,2,0,0,0
0,1.69,2,0,6.66134e-16,1.3033e-38
0,1.7,2,0,0,0
0,1.71,2,0,5.55112e-16,6.01147e-39
0,1.72,2,0,2.10942e-15,1.69942e-38
0,1.73,2,0,0,0
0,1.74,2,0,0,0
0,1.75,2,0,0,0
0,1.76,2,0,0,0
